loss,mae,val_loss,val_mae
54040387584.0,202352.6875,54411231232.0,202476.296875
54026133504.0,202320.9375,54396174336.0,202443.453125
54011834368.0,202289.03125,54381047808.0,202410.390625
53997453312.0,202256.96875,54365843456.0,202377.1875
53982998528.0,202224.734375,54350573568.0,202343.8125
53968474112.0,202192.34375,54335225856.0,202310.28125
53953888256.0,202159.78125,54319804416.0,202276.59375
53939224576.0,202127.109375,54304309248.0,202242.71875
53924495360.0,202094.234375,54288732160.0,202208.6875
53909688320.0,202061.1875,54273101824.0,202174.484375
53894819840.0,202027.96875,54257377280.0,202140.09375
53879877632.0,201994.609375,54241591296.0,202105.53125
53864857600.0,201961.078125,54225715200.0,202070.8125
53849767936.0,201927.390625,54209777664.0,202035.9375
53834612736.0,201893.53125,54193766400.0,202000.859375
53819379712.0,201859.5,54177669120.0,201965.65625
53804072960.0,201825.28125,54161502208.0,201930.234375
53788704768.0,201790.9375,54145257472.0,201894.65625
53773258752.0,201756.390625,54128939008.0,201858.90625
53757730816.0,201721.703125,54112555008.0,201822.984375
53742141440.0,201686.84375,54096080896.0,201786.875
53726478336.0,201651.8125,54079541248.0,201750.609375
53710741504.0,201616.609375,54062915584.0,201714.1875
53694926848.0,201581.234375,54046220288.0,201677.546875
53679050752.0,201545.703125,54029451264.0,201640.75
53663092736.0,201509.96875,54012596224.0,201603.78125
53647069184.0,201474.09375,53995679744.0,201566.625
53630967808.0,201438.015625,53978673152.0,201529.296875
53614792704.0,201401.796875,53961596928.0,201491.796875
53598535680.0,201365.40625,53944446976.0,201454.125
53582213120.0,201328.828125,53927211008.0,201416.265625
53565820928.0,201292.078125,53909905408.0,201378.21875
53549346816.0,201255.171875,53892513792.0,201339.984375
53532803072.0,201218.078125,53875056640.0,201301.609375
53516185600.0,201180.8125,53857517568.0,201263.046875
53499494400.0,201143.375,53839900672.0,201224.265625
53482721280.0,201105.765625,53822205952.0,201185.328125
53465878528.0,201067.984375,53804429312.0,201146.21875
53448974336.0,201030.015625,53786578944.0,201106.9375
53431980032.0,200991.859375,53768654848.0,201067.453125
53414907904.0,200953.53125,53750644736.0,201027.796875
53397774336.0,200915.0625,53732564992.0,200987.953125
53380550656.0,200876.375,53714395136.0,200947.921875
53363265536.0,200837.53125,53696159744.0,200907.703125
53345890304.0,200798.5,53677838336.0,200867.3125
53328453632.0,200759.3125,53659443200.0,200826.75
53310935040.0,200719.921875,53640957952.0,200786.0
53293342720.0,200680.359375,53622403072.0,200745.03125
53275672576.0,200640.625,53603770368.0,200703.90625
53257924608.0,200600.671875,53585055744.0,200662.59375
53240098816.0,200560.65625,53566259200.0,200621.0625
53222203392.0,200520.4375,53547388928.0,200579.390625
53204230144.0,200480.0625,53528432640.0,200537.515625
53186179072.0,200439.59375,53509406720.0,200495.4375
53168046080.0,200398.9375,53490286592.0,200453.203125
53149839360.0,200358.09375,53471088640.0,200410.75
53131563008.0,200317.109375,53451816960.0,200368.125
53113208832.0,200275.90625,53432467456.0,200325.296875
53094768640.0,200234.515625,53413040128.0,200282.28125
53076250624.0,200192.96875,53393522688.0,200239.078125
53057662976.0,200151.234375,53373931520.0,200195.6875
53038993408.0,200109.296875,53354258432.0,200152.109375
53020246016.0,200067.1875,53334495232.0,200108.328125
53001420800.0,200024.90625,53314670592.0,200064.375
52982521856.0,199982.421875,53294751744.0,200020.234375
52963545088.0,199939.75,53274746880.0,199975.859375
52944486400.0,199896.875,53254676480.0,199931.3125
52925349888.0,199853.84375,53234507776.0,199886.578125
52906135552.0,199810.625,53214273536.0,199841.71875
52886839296.0,199767.1875,53193949184.0,199796.703125
52867469312.0,199723.59375,53173542912.0,199751.46875
52848017408.0,199679.8125,53153062912.0,199706.046875
52828487680.0,199635.828125,53132488704.0,199660.4375
52808876032.0,199591.640625,53111840768.0,199614.625
52789190656.0,199547.28125,53091102720.0,199568.625
52769423360.0,199502.734375,53070286848.0,199522.421875
52749574144.0,199457.984375,53049393152.0,199476.03125
52729655296.0,199413.046875,53028417536.0,199429.421875
52709654528.0,199367.921875,53007347712.0,199382.625
52689559552.0,199322.59375,52986200064.0,199335.640625
52669390848.0,199277.078125,52964970496.0,199288.4375
52649144320.0,199231.359375,52943654912.0,199241.046875
52628811776.0,199185.453125,52922257408.0,199193.4375
52608405504.0,199139.359375,52900773888.0,199145.625
52587913216.0,199093.0625,52879216640.0,199097.640625
52567343104.0,199046.546875,52857565184.0,199049.421875
52546691072.0,198999.875,52835827712.0,199001.03125
52525961216.0,198952.984375,52814016512.0,198952.40625
52505137152.0,198905.890625,52792111104.0,198903.59375
52484243456.0,198858.609375,52770127872.0,198854.546875
52463271936.0,198811.140625,52748054528.0,198805.328125
52442206208.0,198763.515625,52725899264.0,198755.890625
52421066752.0,198715.765625,52703657984.0,198706.234375
52399837184.0,198667.875,52681330688.0,198656.390625
52378529792.0,198619.796875,52658913280.0,198606.296875
52357132288.0,198571.5,52636418048.0,198556.046875
52335661056.0,198523.015625,52613828608.0,198505.5625
52314103808.0,198474.3125,52591161344.0,198454.875
52292460544.0,198425.46875,52568403968.0,198403.96875
52270735360.0,198376.453125,52545564672.0,198352.84375
52248928256.0,198327.25,52522635264.0,198301.53125
52227043328.0,198277.84375,52499623936.0,198250.0
52205064192.0,198228.25,52476526592.0,198198.265625
52183011328.0,198178.4375,52453343232.0,198146.3125
52160872448.0,198128.421875,52430077952.0,198094.15625
52138651648.0,198078.21875,52406718464.0,198041.78125
52116344832.0,198027.8125,52383281152.0,197989.203125
52093956096.0,197977.171875,52359749632.0,197936.40625
52071485440.0,197926.359375,52336144384.0,197883.390625
52048936960.0,197875.328125,52312444928.0,197830.171875
52026294272.0,197824.09375,52288663552.0,197776.734375
52003577856.0,197772.65625,52264792064.0,197723.078125
51980771328.0,197721.0,52240834560.0,197669.203125
51957882880.0,197669.15625,52216791040.0,197615.109375
51934908416.0,197617.09375,52192665600.0,197560.828125
51911852032.0,197564.8125,52168450048.0,197506.34375
51888713728.0,197512.328125,52144152576.0,197451.609375
51865493504.0,197459.65625,52119760896.0,197396.671875
51842183168.0,197406.765625,52095291392.0,197341.515625
51818795008.0,197353.671875,52070727680.0,197286.125
51795320832.0,197300.359375,52046082048.0,197230.546875
51771760640.0,197246.84375,52021350400.0,197174.734375
51748118528.0,197193.125,51996540928.0,197118.734375
51724390400.0,197139.203125,51971629056.0,197062.484375
51700580352.0,197085.046875,51946639360.0,197006.015625
51676684288.0,197030.703125,51921559552.0,196949.640625
51652706304.0,196976.140625,51896397824.0,196893.328125
51628642304.0,196921.359375,51871145984.0,196836.765625
51604492288.0,196866.34375,51845804032.0,196779.984375
51580260352.0,196811.15625,51820380160.0,196723.0
51555946496.0,196755.75,51794874368.0,196665.796875
51531534336.0,196700.140625,51769270272.0,196608.375
51507052544.0,196644.296875,51743584256.0,196550.71875
51482480640.0,196588.25,51717812224.0,196492.859375
51457826816.0,196531.984375,51691958272.0,196434.78125
51433086976.0,196475.5,51666010112.0,196376.484375
51408265216.0,196418.796875,51639980032.0,196317.953125
51383353344.0,196361.890625,51613855744.0,196259.21875
51358363648.0,196304.765625,51587653632.0,196200.234375
51333275648.0,196247.4375,51561357312.0,196141.0625
51308113920.0,196189.875,51534979072.0,196081.65625
51282862080.0,196132.09375,51508510720.0,196022.03125
51257532416.0,196074.125,51481960448.0,195962.15625
51232116736.0,196015.9375,51455320064.0,195902.078125
51206606848.0,195957.5,51428597760.0,195841.78125
51181015040.0,195898.875,51401777152.0,195781.28125
51155341312.0,195840.03125,51374878720.0,195720.515625
51129585664.0,195780.9375,51347890176.0,195659.5625
51103739904.0,195721.671875,51320811520.0,195598.34375
51077808128.0,195662.15625,51293646848.0,195536.90625
51051790336.0,195602.40625,51266392064.0,195475.265625
51025690624.0,195542.46875,51239059456.0,195413.40625
50999508992.0,195482.296875,51211632640.0,195351.296875
50973237248.0,195421.90625,51184119808.0,195288.96875
50946879488.0,195361.28125,51156520960.0,195226.421875
50920435712.0,195300.453125,51128836096.0,195163.609375
50893910016.0,195239.46875,51101061120.0,195100.640625
50867298304.0,195178.25,51073204224.0,195037.390625
50840596480.0,195116.8125,51045257216.0,194973.921875
50813812736.0,195055.15625,51017224192.0,194910.234375
50786942976.0,194993.3125,50989096960.0,194846.296875
50759991296.0,194931.25,50960887808.0,194782.140625
50732953600.0,194869.078125,50932592640.0,194717.765625
50705825792.0,194806.6875,50904207360.0,194653.25
50678611968.0,194744.078125,50875736064.0,194588.46875
50651316224.0,194681.234375,50847178752.0,194523.5
50623938560.0,194618.1875,50818531328.0,194458.296875
50596462592.0,194554.90625,50789801984.0,194392.84375
50568908800.0,194491.390625,50760982528.0,194327.140625
50541273088.0,194427.65625,50732077056.0,194261.25
50513547264.0,194363.71875,50703077376.0,194195.125
50485731328.0,194299.546875,50673999872.0,194128.71875
50457837568.0,194235.15625,50644828160.0,194062.125
50429857792.0,194170.53125,50615578624.0,193995.28125
50401787904.0,194105.6875,50586234880.0,193928.21875
50373632000.0,194040.640625,50556809216.0,193860.90625
50345390080.0,193975.359375,50527289344.0,193793.34375
50317070336.0,193909.84375,50497683456.0,193725.578125
50288664576.0,193844.09375,50467995648.0,193657.5625
50260164608.0,193778.125,50438217728.0,193589.328125
50231586816.0,193711.9375,50408353792.0,193520.828125
50202910720.0,193645.53125,50378399744.0,193452.109375
50174160896.0,193578.859375,50348359680.0,193383.140625
50145316864.0,193511.984375,50318237696.0,193313.96875
50116395008.0,193444.859375,50288025600.0,193244.53125
50087383040.0,193377.53125,50257723392.0,193174.859375
50058285056.0,193310.015625,50227339264.0,193104.953125
50029101056.0,193242.296875,50196856832.0,193034.796875
49999831040.0,193174.328125,50166296576.0,192964.421875
49970479104.0,193106.125,50135654400.0,192893.796875
49941037056.0,193037.71875,50104922112.0,192822.921875
49911508992.0,192969.03125,50074099712.0,192751.8125
49881890816.0,192900.140625,50043179008.0,192680.46875
49852186624.0,192831.015625,50012184576.0,192608.890625
49822404608.0,192761.65625,49981100032.0,192537.046875
49792528384.0,192692.03125,49949925376.0,192464.984375
49762570240.0,192622.203125,49918668800.0,192392.671875
49732521984.0,192552.140625,49887313920.0,192320.109375
49702387712.0,192481.84375,49855877120.0,192247.296875
49672163328.0,192411.28125,49824354304.0,192174.234375
49641852928.0,192340.484375,49792745472.0,192100.9375
49611456512.0,192269.46875,49761042432.0,192027.40625
49580969984.0,192198.203125,49729249280.0,191953.609375
49550397440.0,192126.703125,49697374208.0,191879.546875
49519734784.0,192054.953125,49665404928.0,191805.25
49488990208.0,191982.96875,49633353728.0,191730.71875
49458159616.0,191910.734375,49601212416.0,191655.9375
49427238912.0,191838.265625,49568985088.0,191580.90625
49396228096.0,191765.5625,49536663552.0,191505.609375
49365131264.0,191692.59375,49504264192.0,191430.078125
49333952512.0,191619.421875,49471770624.0,191354.3125
49302679552.0,191545.984375,49439199232.0,191278.265625
49271324672.0,191472.3125,49406533632.0,191202.0
49239883776.0,191398.40625,49373782016.0,191125.46875
49208356864.0,191324.234375,49340948480.0,191048.703125
49176743936.0,191249.859375,49308028928.0,190971.65625
49145044992.0,191175.21875,49275019264.0,190894.40625
49113264128.0,191100.328125,49241927680.0,190816.890625
49081393152.0,191025.234375,49208745984.0,190739.109375
49049436160.0,190949.84375,49175482368.0,190661.09375
49017393152.0,190874.25,49142128640.0,190582.8125
48985268224.0,190798.390625,49108692992.0,190504.328125
48953057280.0,190722.296875,49075171328.0,190425.546875
48920756224.0,190645.96875,49041559552.0,190346.515625
48888373248.0,190569.390625,49007869952.0,190267.234375
48855900160.0,190492.5625,48974090240.0,190187.703125
48823353344.0,190415.515625,48940228608.0,190107.9375
48790708224.0,190338.21875,48906280960.0,190027.921875
48757989376.0,190260.734375,48872247296.0,189947.640625
48725180416.0,190183.0,48838131712.0,189867.109375
48692285440.0,190105.015625,48803926016.0,189786.328125
48659304448.0,190026.8125,48769638400.0,189705.296875
48626241536.0,189948.359375,48735272960.0,189624.15625
48593096704.0,189869.65625,48700817408.0,189543.09375
48559865856.0,189790.6875,48666275840.0,189461.796875
48526548992.0,189711.484375,48631660544.0,189380.234375
48493150208.0,189632.046875,48596951040.0,189298.4375
48459665408.0,189552.34375,48562163712.0,189216.34375
48426098688.0,189472.421875,48527286272.0,189134.046875
48392445952.0,189392.265625,48492335104.0,189051.484375
48358707200.0,189311.84375,48457293824.0,188968.671875
48324890624.0,189231.296875,48422174720.0,188885.578125
48290992128.0,189150.5,48386965504.0,188802.28125
48257003520.0,189069.484375,48351682560.0,188718.6875
48222932992.0,188988.3125,48316313600.0,188634.859375
48188780544.0,188906.921875,48280862720.0,188550.796875
48154542080.0,188825.28125,48245325824.0,188466.4375
48120225792.0,188743.4375,48209711104.0,188381.84375
48085823488.0,188661.3125,48174014464.0,188296.984375
48051339264.0,188578.96875,48138231808.0,188211.90625
48016764928.0,188496.390625,48102367232.0,188126.546875
47982116864.0,188413.671875,48066424832.0,188041.03125
47947382784.0,188330.703125,48030396416.0,187955.25
47912566784.0,188247.609375,47994294272.0,187869.1875
47877668864.0,188164.265625,47958110208.0,187782.875
47842693120.0,188080.703125,47921836032.0,187696.34375
47807631360.0,187996.90625,47885488128.0,187609.53125
47772487680.0,187913.046875,47849058304.0,187522.46875
47737257984.0,187828.96875,47812550656.0,187435.15625
47701954560.0,187744.609375,47775961088.0,187347.59375
47666561024.0,187660.015625,47739289600.0,187260.34375
47631097856.0,187575.1875,47702540288.0,187172.84375
47595548672.0,187490.109375,47665709056.0,187085.09375
47559913472.0,187404.78125,47628800000.0,186997.078125
47524200448.0,187319.25,47591813120.0,186908.8125
47488409600.0,187233.515625,47554744320.0,186820.4375
47452536832.0,187147.53125,47517601792.0,186731.765625
47416578048.0,187061.34375,47480377344.0,186642.84375
47380545536.0,186974.921875,47443075072.0,186553.890625
47344431104.0,186888.234375,47405686784.0,186464.71875
47308238848.0,186801.28125,47368232960.0,186375.28125
47271960576.0,186714.140625,47330693120.0,186285.609375
47235604480.0,186626.75,47293071360.0,186195.640625
47199174656.0,186539.09375,47255379968.0,186105.453125
47162658816.0,186451.203125,47217606656.0,186015.0
47126065152.0,186363.046875,47179759616.0,185924.28125
47089393664.0,186274.65625,47141834752.0,185833.328125
47052644352.0,186186.015625,47103836160.0,185742.109375
47015813120.0,186097.171875,47065755648.0,185650.625
46978904064.0,186008.1875,47027601408.0,185558.90625
46941917184.0,185918.984375,46989365248.0,185466.921875
46904848384.0,185829.609375,46951059456.0,185374.6875
46867705856.0,185740.0625,46912675840.0,185282.171875
46830485504.0,185650.265625,46874218496.0,185189.421875
46793187328.0,185560.375,46835679232.0,185096.484375
46755807232.0,185470.25,46797070336.0,185003.90625
46718349312.0,185379.859375,46758387712.0,184911.0625
46680817664.0,185289.21875,46719623168.0,184817.953125
46643212288.0,185198.328125,46680788992.0,184724.59375
46605520896.0,185107.21875,46641881088.0,184630.984375
46567759872.0,185015.828125,46602891264.0,184537.125
